1257905,1731551400,data/startgg/events/North_America/2024/11/14/UDLR's_Game_Nights_Local_-_Wednesday_#92/Ultimate_Singles
1259366,1731551400,data/startgg/events/Other/2024/11/14/Epic_Online_Escapade_#16_(All_BO5)/Ultimate_Singles
1259485,1731551340,data/startgg/events/North_America/2024/11/14/Theater_Throwdown_#21/Theater_Throwdown_-_Singles
1258369,1731549600,"data/startgg/events/North_America/2024/11/14/The_Retro_Collection:_November_13th_-_14th,_2024/Casual_Wednesday_#2:_Ultimate_Singles_($1_bracket_|_8:00_PM_start_time)"
1258324,1731549600,"data/startgg/events/North_America/2024/11/14/Guildhouse_Weekly_155_-_SSBU,_GGST,_GBVSR!/Smash_Ultimate_Singles_(Switch)_@_7:30_pm"
1256637,1731549600,data/startgg/events/North_America/2024/11/14/KPUR_Weekly_#47/Smash_Ultimate_Singles
1257436,1731549600,data/startgg/events/North_America/2024/11/14/Living_Room_Legends_#11/Ultimate_Singles
1259070,1731549600,data/startgg/events/North_America/2024/11/14/Noches_de_café_con_FX_Cloud_#1/Singles_de_Super_Smash_Bros._Ultimate
1259529,1731549600,data/startgg/events/North_America/2024/11/14/Red_Deer_Smash_#206/Ultimate_Singles
1150277,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_singles_#1
1151823,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_budget_singles_#2
1154487,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#3
1157135,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_budget_singles_#4
1158944,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/Singles_#5
1161333,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/Singles_#_6
1162499,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/Singles_#7
1181753,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#8
1183990,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#9_(1_MONTH_DISCORD_NITRO_PRIZE_POT)
1184877,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#10
1187676,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#11
1190719,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#12
1194606,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#13
1197023,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Smash_#14
1199005,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#15
1201399,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#16
1202586,1731547800,data/startgg/events/Other/2024/11/14/No_Budget_Smash/No_Budget_Singles_#17
